Time,HeartRate,StressLevel,FatigueIndex,PostureAngle,Temperature,ReactionTime,Kills,Deaths,HRV,Stress_MA,FatigueTrend,PostureDrift,PerformanceDrop,PredictedDrop,Alert
2025-08-19 10:00:30,0.42457432659543737,0.47082144232565576,0.2398276155227786,0.37554662681619755,0.387791719253864,0.5719843205599944,0,0,0.10268808689390214,0.37331257709743004,0.49786946468795074,0.12445337318380245,0,0,✅ Stable performance.
2025-08-19 10:00:31,0.7165543913444019,0.4233216131263502,0.17862478488067715,0.3857446684136874,0.7657574364970614,0.5387024489982943,0,0,0.11354907069652233,0.37429216691435724,0.49786946468795074,0.11425533158631263,0,0,✅ Stable performance.
2025-08-19 10:00:32,0.4967422447340122,0.49531366339132454,0.1988740965260551,0.4930427459180162,0.5658092691350367,0.6452969345396793,0,0,0.11285442182421003,0.37983064491710283,0.49786946468795074,0.006957254081983777,0,0,✅ Stable performance.
2025-08-19 10:00:33,0.3742602198198932,0.42871241652018244,0.2482154000238118,0.42605022128884995,0.6325790492237342,0.40117307162776705,0,0,0.1083710255269339,0.3858334401098184,0.49786946468795074,0.07394977871115005,0,0,✅ Stable performance.
2025-08-19 10:00:34,0.598251959165147,0.33875626253595625,0.2324169373063445,0.5790974662733364,0.4447586692446537,0.5694497415785467,0,0,0.11165946852877973,0.38980244778187,0.49786946468795074,0.07909746627333636,0,0,✅ Stable performance.
2025-08-19 10:00:35,0.35738118696917787,0.4361503525206102,0.22501407156574288,0.3863711766440052,0.7101483736890075,0.6315660827890497,0,0,0.11303554799840401,0.39628791267590874,0.49786946468795074,0.11362882335599478,0,0,✅ Stable performance.
2025-08-19 10:00:36,0.5279828394011956,0.28562737926793386,0.1950505564089272,0.46873209694394813,0.49619961908325605,0.5785735509737191,0,0,0.10761860486065421,0.3915850698148016,0.49786946468795074,0.03126790305605187,0,0,✅ Stable performance.
2025-08-19 10:00:37,0.27227412827439146,0.41085597057765233,0.23084324475733328,0.6525862386433134,0.5703058114347295,0.7707648941531522,0,0,0.11021657908798609,0.3902511854232902,0.49786946468795074,0.15258623864331344,0,0,✅ Stable performance.
2025-08-19 10:00:38,0.34829405188835594,0.39667700093555397,0.20648707361035404,0.5278227863142972,0.4024859978687587,0.6869621183285846,0,0,0.11135821512890652,0.39541105446124913,0.49786946468795074,0.027822786314297243,0,0,✅ Stable performance.
2025-08-19 10:00:39,0.5301736331621307,0.3791883142727461,0.2358975067330875,0.4682881942658379,0.39363858882011193,0.5726488749198055,0,0,0.11126934954603727,0.39173387055675357,0.49786946468795074,0.0317118057341621,0,0,✅ Stable performance.
2025-08-19 10:00:40,0.5955329424546423,0.38714624885610693,0.1884941436023557,0.3880065414344793,0.6272299316493628,0.6054389844497949,0,0,0.11488832000281003,0.39291561569090194,0.49786946468795074,0.11199345856552068,0,0,✅ Stable performance.
2025-08-19 10:00:41,0.5295313457134989,0.2118150954502361,0.2045458147607339,0.38337148614981853,0.4703397041086297,0.6169911448557859,0,0,0.11585170433912516,0.38615347549929135,0.49786946468795074,0.11662851385018147,0,0,✅ Stable performance.
2025-08-19 10:00:42,0.49670622517708707,0.34512750922590385,0.16450989247356662,0.3511671080429686,0.41347609586164413,0.6327351518228337,1,0,0.11577626035646119,0.3789503237126367,0.49786946468795074,0.14883289195703142,0,0,✅ Stable performance.
2025-08-19 10:00:43,0.4759070569616686,0.4092844901141115,0.2125909202223119,0.39703423480914424,0.4426746850326162,0.30669777698051304,0,0,0.1096029489019384,0.376270342330222,0.49786946468795074,0.10296576519085576,0,0,✅ Stable performance.
2025-08-19 10:00:44,0.3375775064168365,0.4159856391997401,0.17412477616263783,0.5891318586876726,0.6287197719535,0.5296378178253434,0,0,0.10640600544222505,0.3776982991298994,0.49786946468795074,0.0891318586876726,0,0,✅ Stable performance.
2025-08-19 10:00:45,0.4286217047458045,0.2972324859074042,0.15930601545743675,0.4443105625386288,0.4446355119518328,0.3566090554039474,0,0,0.10618425155897011,0.3772433560781972,0.49786946468795074,0.05568943746137123,0,0,✅ Stable performance.
2025-08-19 10:00:46,0.46048346858230693,0.5265707840864701,0.22827491397976218,0.27721828939588367,0.5155227039043435,0.7607217138932476,0,0,0.10453874488524621,0.38863510021884384,0.49786946468795074,0.22278171060411633,0,0,✅ Stable performance.
2025-08-19 10:00:47,0.6414465066401485,0.3133825151785499,0.22631236400133217,0.7391307805927343,0.5339149931174156,0.564842446285899,0,0,0.10924704098385109,0.3881450284556036,0.49786946468795074,0.2391307805927343,0,0,✅ Stable performance.
2025-08-19 10:00:48,0.5580512264301098,0.4969457200526737,0.25515258057733414,0.5245842987414253,0.2660516257411949,0.5454624643947394,0,0,0.10914491581381663,0.3920803199201183,0.49786946468795074,0.024584298741425314,0,0,✅ Stable performance.
2025-08-19 10:00:49,0.30959333279703616,0.4427194361871685,0.1947861339726069,0.26874870047922794,0.3279063666944708,0.7049207796231931,0,0,0.10939450276803514,0.39679489955019454,0.49786946468795074,0.23125129952077206,0,0,✅ Stable performance.
2025-08-19 10:00:50,0.5579898079003125,0.3353772690156197,0.23707857341465602,0.4117241440793258,0.5784462415167497,0.6355180329661729,0,0,0.10497860752469798,0.3950783317410229,0.49786946468795074,0.08827585592067422,0,0,✅ Stable performance.
2025-08-19 10:00:51,0.4750856760475266,0.5775310892609512,0.24454932830795778,0.4936099887703942,0.4296658801103934,0.40865382408474415,0,0,0.10497406441217809,0.40073986177319204,0.49786946468795074,0.006390011229605808,0,0,✅ Stable performance.
2025-08-19 10:00:52,0.4416167952933583,0.28063631682435203,0.2395816587073107,0.7297120360131903,0.6783136078018548,0.5633715432508908,0,0,0.10495585415194146,0.3975105922733641,0.49786946468795074,0.22971203601319035,0,0,✅ Stable performance.
2025-08-19 10:00:53,0.5953836504938506,0.4919154173610002,0.17639380279708022,0.31301948195554763,0.6658493261883813,0.5247170790159379,0,0,0.10371338463732178,0.4027411147881423,0.49786946468795074,0.18698051804445237,0,0,✅ Stable performance.
2025-08-19 10:00:54,0.6461542670764227,0.5000582318042979,0.22547817967220313,0.6217796431133067,0.6315220296249788,0.31856422833928866,0,0,0.10779372343830433,0.40551420694172974,0.49786946468795074,0.12177964311330669,0,0,✅ Stable performance.
2025-08-19 10:00:55,0.6354225938486227,0.3329379790923355,0.23655053898283313,0.6845116756382996,0.7840861067239691,0.47277401337624925,0,0,0.1113210247388888,0.4018056707462429,0.49786946468795074,0.18451167563829962,0,0,✅ Stable performance.
2025-08-19 10:00:56,0.42673564204258607,0.5392465300064329,0.21903596614695353,0.3840495666132431,0.5203141399376414,0.5468960362649915,0,0,0.10911870462340827,0.41008188533793355,0.49786946468795074,0.11595043338675692,0,0,✅ Stable performance.
2025-08-19 10:00:57,0.4905941762257673,0.37499534854010474,0.11468667850445854,0.43606985764994244,0.6217789792146107,0.5569288447986189,0,0,0.10875254544591069,0.40454528902344944,0.49786946468795074,0.06393014235005756,0,0,✅ Stable performance.
2025-08-19 10:00:58,0.5675321455381599,0.4288693629279857,0.22736856124314317,0.32365688193298103,0.45082301494456223,0.35693197523996156,0,0,0.10897070374763307,0.4058362282286632,0.49786946468795074,0.17634311806701897,0,0,✅ Stable performance.
2025-08-19 10:00:59,0.6449122198261721,0.4260321838771221,0.33030415063578766,0.44704047882070963,0.8717759809050349,0.7422012444905466,0,0,0.11224711527583936,0.4066411356147511,0.20775465470893595,0.05295952117929037,0,0,✅ Stable performance.
2025-08-19 10:01:00,0.47360242785240136,0.38656912585294523,0.20200915384953277,0.4717618711290137,0.8068004110433433,0.5588081477765048,0,0,0.1114848031727864,0.4038327250656607,0.20847475351223815,0.028238128870986312,0,0,✅ Stable performance.
2025-08-19 10:01:01,0.5094071611316924,0.48108082731597823,0.1839407810160722,0.5749074404659713,0.533478716573637,0.5792361360968932,1,0,0.10378075277759548,0.40575803220531503,0.20880079909502275,0.07490744046597131,0,0,✅ Stable performance.
2025-08-19 10:01:02,0.4013503661813729,0.4793488720552213,0.23934558251586455,0.6386895011685838,0.5854199138757177,0.6323463619235923,0,0,0.10512873494339431,0.40522587249411157,0.20773726476975035,0.1386895011685838,0,0,✅ Stable performance.
2025-08-19 10:01:03,0.3917145104131683,0.22514680267618192,0.23663058367507958,0.3663546786737073,0.720255813883198,0.4584684644505852,0,0,0.10451109830258185,0.3984403520326449,0.20833052955079762,0.1336453213262927,0,0,✅ Stable performance.
2025-08-19 10:01:04,0.6307031223057948,0.5304340242878153,0.2809819500440281,0.1857300746621755,0.5114355932873704,0.6404958913082355,0,0,0.105820854247851,0.40482961075770685,0.20900621914215814,0.3142699253378245,0,0,✅ Stable performance.
2025-08-19 10:01:05,0.6961128908565664,0.23375080119643257,0.15878530259921933,0.47403520926590215,0.4408115498645482,0.5200498328219536,0,0,0.10899371956699287,0.39808295904690094,0.20895059711841338,0.025964790734097853,0,0,✅ Stable performance.
2025-08-19 10:01:06,0.5278828211262643,0.5032546204341658,0.25858124164486973,0.5206691311752749,0.6529831135030353,0.44259643395590653,0,0,0.10899293740690658,0.4053372004191086,0.21054347673886695,0.020669131175274913,0,0,✅ Stable performance.
2025-08-19 10:01:07,0.6562819710106864,0.5126705136827584,0.25186685070014964,0.5141329275218909,0.5427050066558623,0.6576232749213622,0,0,0.10333844817083603,0.4087310185226122,0.2104673597369912,0.014132927521890881,0,0,✅ Stable performance.
2025-08-19 10:01:08,0.5811960431622005,0.2909033569784802,0.2155719394120055,0.4287870268930245,0.5571983038613064,0.7919354366797522,0,0,0.09895960669030103,0.4052052303907097,0.21180706975395674,0.0712129731069755,0,0,✅ Stable performance.
2025-08-19 10:01:09,0.46287310110925595,0.3589185712045415,0.23994715077657366,0.49566414727020325,0.41618633153953555,0.67976642865392,0,0,0.09957053778599256,0.4045295722884362,0.2127688392802689,0.004335852729796752,0,0,✅ Stable performance.
2025-08-19 10:01:10,0.5830640068333026,0.28942953315140646,0.2748191775818634,0.7016905130227125,0.2937305379822792,0.7087502533088637,0,0,0.09927658494924621,0.4012723484316129,0.21393188296049706,0.20169051302271246,0,0,✅ Stable performance.
2025-08-19 10:01:11,0.7234004084995591,0.37850789697112647,0.2672955911248244,0.5337351614276602,0.5645656003448183,0.49758866879129604,0,0,0.10593003509670894,0.4068287751489759,0.21489952056377706,0.0337351614276602,0,0,✅ Stable performance.
2025-08-19 10:01:12,0.5378581662918276,0.3691965715814259,0.16686237514117183,0.4218692961411752,0.6572764494239167,0.3400537267651216,0,0,0.10578279491210911,0.4076310772274933,0.2144297674960188,0.07813070385882481,0,0,✅ Stable performance.
2025-08-19 10:01:13,0.7283871344588,0.47796605322693403,0.26535476870408886,0.4030799557209268,0.5005308490701221,0.7917107113708359,0,0,0.11131592400003043,0.40992046266458737,0.2151169014555248,0.09692004427907319,0,0,✅ Stable performance.
2025-08-19 10:01:14,0.23353945600234338,0.5310308746119609,0.22144594773614507,0.4520195050703877,0.7309477336090358,0.8742641503731892,0,0,0.1191030447879899,0.41375530384499476,0.21481913310960588,0.047980494929612316,0,0,✅ Stable performance.
2025-08-19 10:01:15,0.6421821893044077,0.5395683810789956,0.2286576015100031,0.7196599749307397,0.43425596316666404,0.799414825863926,0,0,0.11897577445695882,0.4218331670173811,0.21460118219152574,0.21965997493073974,0,0,✅ Stable performance.
2025-08-19 10:01:16,0.5559993296007928,0.3437831973421698,0.22900726478076844,0.45002717776516077,0.3856301995075615,0.5246265407439854,0,0,0.11802048659329975,0.41574024745923777,0.2158172014793734,0.04997282223483923,0,0,✅ Stable performance.
2025-08-19 10:01:17,0.5111300155572174,0.37907781262554724,0.21816878441222712,0.4742500862114536,0.5225124953551248,0.40485073941505,0,0,0.11670882115350749,0.41793009070747106,0.2162623135251052,0.025749913788546408,0,0,✅ Stable performance.
2025-08-19 10:01:18,0.5582843543776117,0.23165618077790498,0.28559982732894973,0.40572944558844704,0.5203829990647626,0.4178620050811943,0,0,0.11671008201779876,0.4090871060649787,0.21659328600925332,0.09427055441155296,0,0,✅ Stable performance.
2025-08-19 10:01:19,0.3127805885257975,0.31941299335038115,0.22216207310259223,0.6399931742281555,0.6385638641270193,0.32745770260156415,0,0,0.11649448651129025,0.4049768913037525,0.21611150034119045,0.1399931742281555,0,0,✅ Stable performance.
2025-08-19 10:01:20,0.5230690104900388,0.4964851633097458,0.17070418329735076,0.7675257332162908,0.42440759612951906,0.5580364733505754,0,0,0.11648271394950827,0.41034715444689,0.2166561133985617,0.2675257332162908,0,0,✅ Stable performance.
2025-08-19 10:01:21,0.592227985232392,0.5615582823548232,0.20733851553947913,0.5439393318611772,0.7214751915576687,0.8086112125013902,0,0,0.11623609735928621,0.40981472755001913,0.21636879055641647,0.043939331861177156,0,0,✅ Stable performance.
2025-08-19 10:01:22,0.7258259942267087,0.2765651128120078,0.23628326279994571,0.4894450730563036,0.8044831666866661,0.5530216315477885,0,0,0.11925506538242159,0.40967902074960766,0.21849974248302723,0.010554926943696419,0,0,✅ Stable performance.
2025-08-19 10:01:23,0.49012963120371,0.3407535740847106,0.2891427847957308,0.48263180147622764,0.5264057765393266,0.6179649384119907,0,0,0.11948845252140569,0.40464029264039797,0.21981849433968084,0.01736819852377236,0,0,✅ Stable performance.
2025-08-19 10:01:24,0.45653439058239,0.3973594243041073,0.25817029844977635,0.12395565910686024,0.7050649912013465,0.7749564658977559,0,0,0.11916920608999579,0.4012169990570583,0.21907311935130627,0.37604434089313976,0,0,✅ Stable performance.
2025-08-19 10:01:25,0.49365271545135503,0.4280161158819607,0.18582231888643883,0.5875741012044151,0.3853817096128367,0.5146346913684352,0,0,0.11815811471756052,0.40438627028337915,0.2194877691715309,0.08757410120441511,0,0,✅ Stable performance.
2025-08-19 10:01:26,0.6623174348218885,0.3190396480078354,0.35294209727919196,0.49705884601838113,0.6808775849673103,0.8714873776976413,0,0,0.11836199526609015,0.3970460408834259,0.22258754859479601,0.0029411539816188714,0,0,✅ Stable performance.
2025-08-19 10:01:27,0.5935670779223103,0.442406104446409,0.2422548856156027,0.5406399596060898,0.6770038694682614,0.8651336895429833,0,0,0.11820828508631319,0.39929306608030274,0.22250502182408996,0.04063995960608979,0,0,✅ Stable performance.
2025-08-19 10:01:28,0.492595784717865,0.3526160652929084,0.29311917558811085,0.3717818612304482,0.6515203446441662,0.5545650058738383,0,0,0.11859248947688301,0.39675128949246674,0.22518703398988688,0.1282181387695518,0,0,✅ Stable performance.
2025-08-19 10:01:29,0.6168987887917101,0.3985547729121721,0.222097435630755,0.4202265796303273,0.5296745334504718,0.48926517304710515,0,0,0.11789848484054108,0.3958353757936351,0.2259214197749331,0.07977342036967272,0,0,✅ Stable performance.
2025-08-19 10:01:30,0.5683075188645963,0.45462842480036997,0.2566846381663453,0.4162906128254349,0.12231797919951948,0.6757305493463375,0,0,0.11717305277866816,0.39810401909188264,0.22620237015232586,0.08370938717456511,0,0,✅ Stable performance.
2025-08-19 10:01:31,0.6722720673578286,0.4006422269810938,0.27232361977844943,0.62853249964571,0.44287654123028597,0.5229094358975561,0,0,0.11905039616824617,0.39542273241405307,0.22776401740062205,0.12853249964571,0,0,✅ Stable performance.
2025-08-19 10:01:32,0.475027132607422,0.35636141094734314,0.29159344876169835,0.4210705769623906,0.44506825756762813,0.40456976586448956,0,0,0.11652441851456871,0.39132315037712384,0.2293093399378828,0.07892942303760941,0,0,✅ Stable performance.
2025-08-19 10:01:33,0.5200633616276669,0.38903901960741694,0.28388564706435315,0.7857215503380175,0.3962275254366383,0.7611543478386265,0,0,0.11255305888500408,0.3967862242748316,0.22990384405522515,0.2857215503380175,0,0,✅ Stable performance.
2025-08-19 10:01:34,0.5130954267381647,0.3911637040794665,0.27496060042054715,0.541013343552919,0.5487770228587818,0.7516771041435824,1,0,0.11208172173146877,0.39214388026788677,0.23061290510712854,0.04101334355291897,0,0,✅ Stable performance.
2025-08-19 10:01:35,0.3868142909736767,0.3629988970117872,0.21592993247864922,0.28819453000421147,0.4737557358912472,0.5964903398196724,0,0,0.11305445507393955,0.3964521501283985,0.2304615027890103,0.21180546999578853,0,0,✅ Stable performance.
2025-08-19 10:01:36,0.5959305202922172,0.37412039373328976,0.20343048556200793,0.458138857163064,0.4175252949157917,0.3890195004596091,0,0,0.11334873979021126,0.392147675905036,0.230601168274895,0.04186114283693598,0,0,✅ Stable performance.
2025-08-19 10:01:37,0.5924052881832944,0.5598647170504717,0.24898168179747726,0.3806391113412806,0.38506246018924095,0.3938960390894217,0,0,0.1118510043450292,0.3937208160172931,0.23090347555889737,0.11936088865871941,0,0,✅ Stable performance.
2025-08-19 10:01:38,0.5626985850026769,0.4560919447941239,0.2793412285197772,0.1520922970284282,0.43264845024281984,0.5894279177496471,0,0,0.11170525715985827,0.39922710227781455,0.23211771147405444,0.3479077029715718,0,0,✅ Stable performance.
2025-08-19 10:01:39,0.5349030955878804,0.370451968197084,0.22188230848534976,0.7141386969003718,0.6872925314464884,0.5006252435457521,0,0,0.11062360967568312,0.39961154884423267,0.23188412483659213,0.2141386969003718,0,0,✅ Stable performance.
2025-08-19 10:01:40,0.39559894137529206,0.4696954404510736,0.2866104604313558,0.581350712045686,0.4402014915944692,0.5238502684098101,0,0,0.11385139350374796,0.4056204124208882,0.23351939678374212,0.081350712045686,0,0,✅ Stable performance.
2025-08-19 10:01:41,0.5140269427220809,0.36661805102439904,0.3063162180414018,0.5561753900918145,0.4604517784277742,0.7232292195696113,0,0,0.10866300910110464,0.405224084222664,0.23521557017175326,0.05617539009181449,0,0,✅ Stable performance.
2025-08-19 10:01:42,0.5238237245188722,0.5173124637586641,0.1882028534348782,0.5016865368661443,0.4685250776861678,0.6809878039736734,0,0,0.1086816946302971,0.4101612806285719,0.2356104528544418,0.0016865368661442837,0,0,✅ Stable performance.
2025-08-19 10:01:43,0.46992723204753517,0.43696421921980944,0.19250638282019158,0.2724413771656735,0.5788226776244967,0.7753288366529709,0,0,0.10289715679093324,0.40879455282833443,0.23527571056440647,0.22755862283432648,0,0,✅ Stable performance.
2025-08-19 10:01:44,0.546406511675325,0.38926978559957714,0.22766718368619512,0.4055363263584182,0.595076538100384,0.4288412152761596,0,0,0.08681131174031335,0.4040691831945883,0.23616808402313244,0.09446367364158181,0,0,✅ Stable performance.
2025-08-19 10:01:45,0.6139090999290728,0.4447716925810278,0.2504000886623781,0.601889491771118,0.10978580344139166,0.523543293548572,0,0,0.08577301620318799,0.4009092935779893,0.23768631857654812,0.10188949177111795,0,0,✅ Stable performance.
2025-08-19 10:01:46,0.7900167003832952,0.24291238479315008,0.20912462318602212,0.32144790054478145,0.6734495226419699,0.6847620074850771,0,0,0.09752185853063824,0.3975469331596887,0.2373671470633191,0.17855209945521855,0,0,✅ Stable performance.
2025-08-19 10:01:47,0.5877293369635546,0.2873232531090195,0.30329662643918825,0.10210959028913891,0.7309392105999901,0.6392850932892622,0,0,0.0976484882177238,0.39448844784247117,0.23865021810395007,0.3978904097108611,0,0,✅ Stable performance.
2025-08-19 10:01:48,0.5980428527874837,0.2806074993600945,0.25722335419320996,0.4435375727332631,0.38625646697544047,0.7978897213889304,0,0,0.09808937285349759,0.3961201584618775,0.23868473099754797,0.05646242726673689,0,0,✅ Stable performance.
2025-08-19 10:01:49,0.5591789259512723,0.4142943094763707,0.23832588215078074,0.45618165408894384,0.39705323399813874,0.6352564826012774,0,0,0.08751669659069851,0.39928286899941046,0.23941039346718418,0.043818345911056156,0,0,✅ Stable performance.
2025-08-19 10:01:50,0.3411268262645022,0.5732514999485092,0.16489157216677375,0.49726580684981103,0.46941836752291666,0.8440724587966826,0,0,0.09576207311812691,0.40184174688736923,0.2382072767797195,0.0027341931501889682,0,0,✅ Stable performance.
2025-08-19 10:01:51,0.5657557670890205,0.6231300146192633,0.17122977616028112,0.5851100946138241,0.42703563931125155,0.6527333977418255,0,0,0.09547633221407954,0.4038941379628505,0.2369852842439249,0.08511009461382413,0,0,✅ Stable performance.
2025-08-19 10:01:52,0.5764611693537374,0.46380511014407577,0.2514045481172032,0.5716416697687401,0.5628722997078093,0.7291100411673068,0,0,0.0896324863045458,0.4101354712072528,0.23718233240075642,0.07164166976874009,0,0,✅ Stable performance.
2025-08-19 10:01:53,0.8615744980435698,0.4500844474944457,0.1310578229168274,0.5155184117346923,0.2620072336188297,0.5264214614200746,0,0,0.10612371009059911,0.413779833654244,0.23642673273608553,0.015518411734692261,0,0,✅ Stable performance.
2025-08-19 10:01:54,0.5473501904270901,0.21989422658472613,0.2886529933282292,0.6542964345746203,0.3768662937763567,0.5758329571957943,0,1,0.10447033899590522,0.4078643270635979,0.23747964629701931,0.15429643457462028,0,0,✅ Stable performance.
